tweet_id,author_id,text,like_count,company_name,quote_count,reply_count,retweet_count,created_at
1316404928391213058,1115694404008796160,Join us in asking that Amazon give all workers paid time off to vote #AmazonTimeOffToVote: https://t.co/6FNafpJCTK,9,Amazon,0,0,4,2020-10-14T15:46:07.000Z
1316404927640477704,1115694404008796160,"Many companies grant PTO above and beyond state laws so that all their workers can vote: Wal-mart, Apple, Twitter, Best Buy, Coca-Cola, J-Crew, Levi Strauss, Nike, Nordstrom, Patagonia, &amp; more. Amazon does not.",8,Amazon,1,1,2,2020-10-14T15:46:07.000Z
1316404926713454593,1115694404008796160,"In 2016, 43% of voting-age Americans did not vote. A common reason for not voting is work conflicts. Only some states require employers to provide time off for voting. Amazon follows state law where it needs to and no more while other companies do more. https://t.co/0aZU4iQ2Ub",7,Amazon,0,1,2,2020-10-14T15:46:06.000Z
1316404925773967360,1115694404008796160,"Amazon is the second-largest employer in the US, yet it lags far behind among large companies in providing PTO to employees for time to vote. States like Georgia are reporting long poll lines on the first days of early voting: https://t.co/plQRcgmo35",6,Amazon,0,1,4,2020-10-14T15:46:06.000Z
1316404924805124096,1115694404008796160,"Standing in a poll line instead of working is a job security risk. Amazon rates &amp; ranks workers by productivity: boxes packed, customer issues closed, bugs fixed. Nobody should have to worry about losing their job while waiting to vote in hours-long lines.
https://t.co/AwVh9qkC22",8,Amazon,0,1,3,2020-10-14T15:46:06.000Z
1316404923597115394,1115694404008796160,"In one day, over 4,000 Amazon workers signed an internal petition for paid time off to vote for all US employees after we circulated the request internally Tuesday morning. Over 1,500 workers signed within the first hour. #PrimeDay had big civic energy. #AmazonTimeOffToVote https://t.co/J03gFkgv2Y",34,Amazon,2,3,14,2020-10-14T15:46:06.000Z
1310639261926875138,1115694404008796160,RT @discotechorg: Today we’re publishing 100 stories of discrimination from the tech industry. We’re a group of cross-company organizers co…,0,Amazon,0,0,24,2020-09-28T17:55:25.000Z
1306126603806633985,1115694404008796160,"RT @ClimateGooglers: Google's carbon-free pledge is both GREAT and NOT ENOUGH. While G still funds climate deniers, sells climate denial ad…",0,Amazon,0,0,8,2020-09-16T07:03:43.000Z
1305620627819122689,1115694404008796160,"8/8 Amazon must also address its historical pollution in communities of color. It is long past time that Amazon repairs the harm it has done to the planet and to people living near our warehouses. 
https://t.co/JjuqlCMjys",13,Amazon,0,0,5,2020-09-14T21:33:09.000Z
1305620626699202560,1115694404008796160,"7/ We, alongside Google employees like @ClimateGooglers, continue to reiterate our demands from last year that Google and Amazon end relationships with fossil fuel companies and climate-denying politicians. 👎👎 https://t.co/cpzXDqCHJC",12,Amazon,0,1,2,2020-09-14T21:33:09.000Z
1305620625583529984,1115694404008796160,"6/ We demanded last year that Amazon reach zero emissions by 2030. If Amazon is the bold and visionary company we know it can be, Amazon must meet Google on this goal, and both companies must also go further. https://t.co/iznY0yqlTn",11,Amazon,0,1,2,2020-09-14T21:33:09.000Z
1305620624392335361,1115694404008796160,"5/ Meanwhile, despite self-congratulating over the Climate Pledge, and trendy hockey arena announcements, Amazon is growing its carbon footprint &gt;15% per year and continuing to pollute communities of color with its operations. 😡🚨🔥 https://t.co/qxP9WVXibB",12,Amazon,0,1,4,2020-09-14T21:33:08.000Z
1305620623318683648,1115694404008796160,"4/ We appreciate Google acknowledging its historical harm done to the planet. All companies must create climate plans as aggressive as the harm they have created in pursuit of growing their stock prices. Amazon’s harm is greater than Google’s, yet Amazon's climate plan is weaker.",12,Amazon,0,1,2,2020-09-14T21:33:08.000Z
1305620622177759232,1115694404008796160,"3/ Google’s commitment also shows that tech companies like Amazon *can* achieve true-zero carbon emissions, and not just net-zero, where a company can simply buy energy credits while continuing harmful fossil-fuel based operations that pollute our atmosphere and environment. 🙅",11,Amazon,0,1,3,2020-09-14T21:33:08.000Z
1305620620995043328,1115694404008796160,"2/ Google’s pledge highlights how far behind @Amazon is on corporate climate action. Google has proven what we have been saying since last year: Amazon’s flagship goal in the Climate Pledge-reaching net zero carbon by 2040-can actually be achieved TODAY.
https://t.co/z6Njci9MBa",13,Amazon,1,1,2,2020-09-14T21:33:07.000Z
1305620619870969857,1115694404008796160,THREAD/ ‼️ Today is a big win for @ClimateGooglers and tech activists everywhere: @Google announced a new environmental pledge to run its operations on 100% carbon-free energy by 2030. See below for our response ⤵️,66,Amazon,1,2,23,2020-09-14T21:33:07.000Z
1299956226835374080,1115694404008796160,RT @marencosta: Most corporate donations would equate to less than $100 of the median American’s salary. You might spend more of your incom…,0,Amazon,0,0,17,2020-08-30T06:24:51.000Z
1280910014748807168,1115694404008796160,"Proud to see Amazon worker @johnebeatty and his @HarvardForward co-candidates calling for Harvard to act now for climate justice. The climate crisis requires Harvard to take bigger actions like divestment, and we need bold thinkers and doers more than ever; vote Harvard Forward!",16,Amazon,4,4,3,2020-07-08T17:02:00.000Z
1280649321390567425,1115694404008796160,RT @ClimateGooglers: Go to https://t.co/LcWxPmDulv to sign the petition – tell @Google that they MUST take a stronger stance against extrac…,0,Amazon,0,0,14,2020-07-07T23:46:06.000Z
1276393056468480000,1115694404008796160,The time for pledges and PR signaling is over. Planet Earth needs to see the numbers go down. We need pollution reduction in communities that are suffering. And we need it now. The rest is greenwashing.,24,Amazon,0,1,4,2020-06-26T05:53:13.000Z
1276393055734493190,1115694404008796160,"This dichotomy showcases long-standing environmental racism of investments in pretty green futures for white people while Black, Latinx, Indigenous, and other people of color are ignored and put at higher risk for asthma, COVID-19, and death. cc @CCAEJ",28,Amazon,0,1,4,2020-06-26T05:53:13.000Z
1276393055004717061,1115694404008796160,"This green stadium is being constructed in the affluent, predominantly-white Queen Anne neighborhood in Seattle WA. Meanwhile, in largely non-white neighborhoods in San Bernardino CA, Amazon's pollution-intensive shipping &amp; warehouse operations are expanding. cc @SBACommunities",20,Amazon,0,1,4,2020-06-26T05:53:13.000Z
1276393053436010497,1115694404008796160,Amazon's recent release of its 2019 carbon footprint - which saw emissions rise 15%/6.77 MMT in one year - followed by this obvious PR stunt is indicative of the company's entire approach to climate change: pledges and symbols without real action. https://t.co/3y2HT7knyF,122,Amazon,3,1,58,2020-06-26T05:53:12.000Z
1275888821679185920,1115694404008796160,ICYMI: our thread from last night about Amazon’s 2019 carbon footprint report ⤵️ https://t.co/tbb8Xw4x6Y,4,Amazon,1,0,4,2020-06-24T20:29:34.000Z
1275679569496997889,1115694404008796160,"9/9 We know 2020 will be even worse. Climate change does not give breaks for pandemics. We will continue to speak out &amp; fight for our planet. If you are an Amazon employee and want to help, sign up here to get on our off-network communications ⬇️ 🌍🌏
https://t.co/4vqs5yCehF",14,Amazon,0,0,7,2020-06-24T06:38:05.000Z
1275679568410693639,1115694404008796160,"8/ While we are glad that Amazon has released its carbon footprint so we can start holding Amazon accountable, the results are alarming🚨. Amazon is prioritizing growth and sales over reducing carbon emissions. It still has not proven that its business model can be sustainable.",21,Amazon,0,1,3,2020-06-24T06:38:04.000Z
1275679567101952000,1115694404008796160,"7/ Last year, Amazon released its first ever carbon footprint report only after employees spoke out &amp; walked out to protest the company’s silence and lack of climate action. Amazon warned &amp; then fired employees for daring to critique its climate inaction
https://t.co/L87gpcDfXl",14,Amazon,0,1,7,2020-06-24T06:38:04.000Z
1275679565927546882,1115694404008796160,"6/ If Amazon truly stands in solidarity w/ Black communities, it would focus the $2B Climate Pledge Fund on reducing emissions in frontline communities 1st. Amazon's emissions &amp; health-harming diesel pollution impact Black and Brown communities hardest. https://t.co/EFZlHqMLMY",22,Amazon,0,1,7,2020-06-24T06:38:04.000Z
1275679564832870403,1115694404008796160,"5/ ""Carbon intensity” allows Amazon to prop its planet-harming profits up alongside its carbon emissions &amp; claim the company is making relative progress. But the data is clear: Amazon is polluting the planet more than ever before while sales &amp; the stock price skyrocket. 👎",19,Amazon,1,1,6,2020-06-24T06:38:03.000Z
1275679563708805127,1115694404008796160,4/ Amazon greenwashes its emissions growth by saying the year-over-year increase is less than its sales growth. But dollars are irrelevant to the health and sustainability of the planet. We need all corporations/ governments/ markets to begin carbon footprint reduction🔽 NOW,23,Amazon,0,1,9,2020-06-24T06:38:03.000Z
1275679562492411904,1115694404008796160,"3/ Amazon’s CO2 emissions grew by 6.77 Millions of Metrics Tons (MMT) last year, a 15% increase from just last year and a big step in the wrong direction. 😓 https://t.co/f5jREImk40",16,Amazon,1,2,7,2020-06-24T06:38:03.000Z
1275679561192296448,1115694404008796160,"2/ In 2018, the @IPCC_CH said that in order to limit global warming to 1.5°C and avoid catastrophic global climate change, the world would need to reduce carbon emissions from 2010 levels by 45% before 2030. 
https://t.co/ZsueGE1ZKa",12,Amazon,0,1,2,2020-06-24T06:38:03.000Z
1275679559787085826,1115694404008796160,"THREAD/ Today @Amazon released its carbon footprint for 2019. While making promises last year to be a more sustainable business &amp; publicly patting itself on the back for making the Climate Pledge, Amazon’s annual CO2 emissions “surge” up by 15%😵 @cbsnews  https://t.co/wudwoG4GWn",112,Amazon,12,2,70,2020-06-24T06:38:02.000Z
1274817637306916864,1115694404008796160,"AECJ stands in support of the Whole Foods employees who were sent home from work for wearing #BlackLivesMatter masks on #Juneteenth ✊✊. @Amazon claims to ""stand in solidarity with the Black community"" but then tells employees not to wear #BLM masks...😒👎👎 https://t.co/Xr9JKajoeZ",41,Amazon,0,0,21,2020-06-21T21:33:04.000Z
1268687683791929344,1115694404008796160,"There is no climate justice without racial justice. Learn more about defunding police here:
https://t.co/EhjACKHZsC
#BlackLivesMatter #DefundThePolice",25,Amazon,0,5,14,2020-06-04T23:34:49.000Z
1268687683104043009,1115694404008796160,"Link for organizations to sign on:
https://t.co/W0e5aexRwX",7,Amazon,0,1,0,2020-06-04T23:34:49.000Z
1268687682319740930,1115694404008796160,"AECJ signed on to the demands to Defund Seattle Police. We ask individuals and other organizations to join us in calling for the City of Seattle to defund the SPD &amp; redirect funding to community-led health &amp; safety strategies. Link for individuals:
https://t.co/OCC8pHB6Pv",37,Amazon,0,3,16,2020-06-04T23:34:49.000Z
1268399209109061632,1115694404008796160,"(cont)...when they deny our call for racial equity assessments in business decisions &amp; eliminating the environmental racism of its pollution, when Amazon supplies facial recognition software &amp; Ring surveillance  access to police departments that kill Black people with impunity.",39,Amazon,1,2,16,2020-06-04T04:28:31.000Z
1268399101856542721,1115694404008796160,"Actions speak louder than words. Amazon's words mean nothing when they are firing Black employees organizing for better working conditions, when leadership planned racist smears against Chris Smalls, calling him ""not smart or articulate,"" ... (cont) https://t.co/FXBqicXbNP",298,Amazon,3,5,133,2020-06-04T04:28:06.000Z
1267974163173498880,1115694404008796160,"Actions speak louder than words. @Amazon, instead of just saying you support the Black community, how about addressing the toxic racial bias that runs through the company? Here's a thread for what you need to address:

https://t.co/tURCgGm4xX",19,Amazon,0,1,8,2020-06-03T00:19:32.000Z
1267974162498195458,1115694404008796160,Fight for climate justice is a fight for racial justice. We cannot build a zero carbon future w/o addressing racial oppression that created our climate catastrophe.Solidarity with protestors fighting police brutality and standing up against cops killing Black people with impunity,52,Amazon,0,3,16,2020-06-03T00:19:32.000Z
1267512863737802752,1115694404008796160,RT @drewcostley: .@AMZNforClimate found that the majority of Amazon's warehouses are located in communities of color. And they say the dies…,0,Amazon,0,0,8,2020-06-01T17:46:30.000Z
1265701757239189504,1115694404008796160,"RT @eyeofthebarrio: We, @CCAEJ, along with our allies @AMZNforClimate, demand Amazon end it’s Environmental racist practices and bring solu…",0,Amazon,0,0,12,2020-05-27T17:49:49.000Z
1265701513642430464,1115694404008796160,"@willcountynews Thanks for seeing through how change really happens at Amazon! We worked with @CCAEJ to show how Amazon is disproportionately harming communities of color:
https://t.co/JjuqlCMjys",1,Amazon,0,0,0,2020-05-27T17:48:51.000Z
1265699515777953792,1115694404008796160,"Amazon's pollution from big diesel trucks &amp; planes are harming communities of color living near warehouses now. We support @SBACommunities &amp; @CCAEJ calling for a Community Benefits Agreement as part of Amazon Air's proposed expansion in San Bernardino, CA. https://t.co/ffCrCI5oDA",17,Amazon,1,0,7,2020-05-27T17:40:54.000Z
1265696587650437121,1115694404008796160,"@greenpeaceusa @emahlee @marencosta Thanks for having us on Instagram! You can listen to the 2-min speech @marencosta and teens from @CCAEJ addressing @JeffBezos at Amazon's annual shareholder meeting earlier today:

https://t.co/ZyOnMNnUQI",2,Amazon,0,0,2,2020-05-27T17:29:16.000Z
1265693550827597825,1115694404008796160,"TODAY at the @Amazon annual shareholder meeting ... the thread continues; listen in to @marencosta and teens from @CCAEJ and @SBACommunities who just spoke to @jeffbezos
 👇🏾
https://t.co/ZyOnMNnUQI",12,Amazon,2,0,3,2020-05-27T17:17:12.000Z
1265691571749449728,1115694404008796160,"11/We want to root out toxicity in our culture and operations, and return to Day 1. Press release:
https://t.co/QpydNXrndO https://t.co/CaiBohtn0h",10,Amazon,0,1,1,2020-05-27T17:09:20.000Z
1265689969772781569,1115694404008796160,"@teamcoworker @marencosta We worked with frontline community members with @CCAEJ to show how Amazon is disproportionately harming communities of color, please watch and share!

https://t.co/JjuqlCMjys",1,Amazon,0,0,0,2020-05-27T17:02:58.000Z
1265689308830154752,1115694404008796160,"@KYWeise Thanks for the coverage! Anyone can listen to our presentation (with @CCAEJ) to @JeffBezos here about how @Amazon is disproportionately hurting communities of color:
https://t.co/ZyOnMNnUQI",0,Amazon,0,0,0,2020-05-27T17:00:21.000Z
1265688118641872896,1115694404008796160,"Is it a coincidence that the majority of Amazon’s warehouses are located in communities of color or is that trend part of Amazon’s intentional strategy? Watch how Amazon's warehouses and emissions disproportionately harm communities of color:
https://t.co/JjuqlCMjys",17,Amazon,0,1,9,2020-05-27T16:55:37.000Z
1265688117748445186,1115694404008796160,"Amazon's Board response: ""We are already responsibly managing the environmental impact of our operations...on communities of color."" Why does Amazon leadership refuse to acknowledge its active role in perpetuating racial inequities in its business?",10,Amazon,0,1,2,2020-05-27T16:55:37.000Z
1265685652416237568,1115694404008796160,TODAY: @marencosta and teens from @CCAEJ just spoke to @jeffbezos during the @Amazon annual shareholder meeting to address the racial bias that permeates Amazon's operations. Listen now: https://t.co/idYXv5krph,68,Amazon,7,2,47,2020-05-27T16:45:49.000Z
1265338195400470528,1115694404008796160,10/We want zero emissions by 2030 while investing first in the communities most impacted by Amazon’s pollution. We want Amazon to integrate Racial Equity Impact Assessments into business decisions &amp; we want Community Benefits Agreements to be required for development projects.,13,Amazon,0,2,2,2020-05-26T17:45:09.000Z
1265338192921673728,1115694404008796160,"9/We, along with @CCAEJ, urge Amazon to address how racism is intertwined with the climate crisis and within its operations. Here is our speech introducing the resolution at the annual shareholder meeting: https://t.co/ZQ79lByAT8",12,Amazon,0,1,5,2020-05-26T17:45:08.000Z
1265338190157639682,1115694404008796160,"8/@Amazon Board claims: ""...[We] are already responsibly managing the environmental impact of our operations...on communities of color.”",9,Amazon,0,1,1,2020-05-26T17:45:08.000Z
1265338188668628993,1115694404008796160,"7/Instead of addressing these issues, Amazon fired warehouse workers and tech workers for raising concerns about its response to the Covid-19 crisis and the climate crisis, including racist smears against Chris Smalls.
https://t.co/dVORhbhHmh",11,Amazon,0,1,5,2020-05-26T17:45:07.000Z
1265338186370174981,1115694404008796160,6/Workers &amp; families living near Amazon’s warehouses want Amazon to take responsibility for its impact on their health—both from the spread of Covid-19 &amp; diesel pollution. San Bernardino families want a Community Benefits Agreement w/ Amazon Air’s proposed local expansion. @CCAEJ,9,Amazon,0,1,1,2020-05-26T17:45:07.000Z
1265338185145434112,1115694404008796160,"5/Amazon's Climate Pledge ignores the racial disparity of this pollution &amp; the Board claims they’re doing enough. But, so far Amazon only has plans for electric vans which will benefit last-mile communities and won’t reduce pollution in majority-minority areas near warehouses.",10,Amazon,0,1,2,2020-05-26T17:45:06.000Z
1265338183849349120,1115694404008796160,"4/Amazon’s pollution is concentrated around its warehouses, many of which are located in majority Black and Latinx communities. Communities of color are in crisis not just from Covid-19, but also from our pollution. This is environmental racism.
https://t.co/ya04vPNKk5",9,Amazon,0,1,4,2020-05-26T17:45:06.000Z
1265338180758200320,1115694404008796160,"3/We’re back this year because the Climate Pledge is good progress but it’s not enough. Emissions from heavy diesel trucks have been linked to stunted lung development, asthma, respiratory issues, &amp; premature death…&amp; now higher death rates from Covid-19
https://t.co/noLbm7xoYe",10,Amazon,0,1,2,2020-05-26T17:45:05.000Z
1265338179256631296,1115694404008796160,"2/Last year we filed a resolution asking for a climate plan. After thousands of Amazon employees publicly signed on in support &amp; walked out for the Global Climate Strike, Amazon released its carbon footprint for the first time and committed to Shipment Zero &amp; the Climate Pledge.",10,Amazon,0,1,3,2020-05-26T17:45:05.000Z
1265338173107826689,1115694404008796160,"1/Tomorrow is @amazon’s shareholder meeting &amp; with our partner @CCAEJ,we ask the Board to address its environmental racism.We spoke with @ahndrayuhhh &amp; @eyeofthebarrio about how racial bias permeates Amazon's operations &amp; climate plan.If you work @ Amazon: https://t.co/C92WRLDxiM https://t.co/GNM6Mksz3V",99,Amazon,12,6,71,2020-05-26T17:45:03.000Z
1257748883481886721,1115694404008796160,"9/ We, as Amazon Employees for Climate Justice, will continue working w/ our colleagues to call on Amazon to become the leader we know it can be…that the planet needs it to be. If you work at Amazon we hope you’ll contact &amp; join us. @timbray, thank you for your courage+integrity",20,Amazon,2,1,3,2020-05-05T19:07:56.000Z
1257748882705903616,1115694404008796160,"8/ We still believe Amazon and its employees have an incredible opportunity to lead in these times of crises, both pandemic and climate. Amazon executives must start listening to workers instead of firing them.",13,Amazon,1,1,1,2020-05-05T19:07:56.000Z
1257748881942568960,1115694404008796160,7/ The takeaway is obvious: Amazon will not become the company we know it can &amp; must be for the future of our planet if employees are forced to follow Amazon’s change-suppressing rules for voicing feedback. We employees must join together to make the changes so desperately needed,19,Amazon,0,2,4,2020-05-05T19:07:55.000Z
1257748881162420224,1115694404008796160,"6/ On the other hand, Amazon’s Climate Pledge, the Bezos Earth Fund, and improvements to COVID19 safety in the warehouses only happened after employees broke away from internal policies &amp; spoke publicly/walked out about climate change &amp; worker safety, despite Amazon’s retaliation",15,Amazon,0,1,3,2020-05-05T19:07:55.000Z
1257748880390684672,1115694404008796160,"5/ If a senior leader, respected throughout the tech industry, is unable to get the company to change even when it is acting unethically, it clearly shows Amazon’s only-use-these-or-be-fired internal feedback channels are intended to stifle change, not to explore it/support it.",19,Amazon,0,1,9,2020-05-05T19:07:55.000Z
1257748879568596992,1115694404008796160,"4/ Amazon claims they support workers criticizing their employer’s working conditions, but says this criticism must come through Amazon-designated internal feedback mechanisms and not via organizing. This is how Amazon justifies its firing of AECJ's @emahlee and @marencosta.",11,Amazon,0,1,3,2020-05-05T19:07:55.000Z
1257748878708756480,1115694404008796160,"3/ @timbray, a VP and one of less than 16 Distinguished Engineers at Amazon, attempted to voice his concerns using “proper channels” about Amazon’s firing of worker safety &amp; climate whistleblowers. The internal escalations &amp; discussions ended not w/ action but w/ his resignation.",15,Amazon,0,1,3,2020-05-05T19:07:55.000Z
1257748877727248384,1115694404008796160,"2/ Read @timbray’s blog piece where he talks about what happened and the thoughts behind his decision to leave Amazon following the firing of safe workplace whistleblowers. “I choose neither to serve nor drink that poison.”
https://t.co/UE0brmMxB6",16,Amazon,0,2,3,2020-05-05T19:07:54.000Z
1257748876561281024,1115694404008796160,"1/ We are saddened by the departure of Distinguished Engineer @timbray, VP at AWS, who quit Amazon b/c he saw a “vein of toxicity running through the company culture” following the firing of warehouse &amp; AECJ leaders calling for safer warehouse working conditions &amp; climate action. https://t.co/o90ayRlduy",65,Amazon,5,2,27,2020-05-05T19:07:54.000Z
1256275345474351105,1115694404008796160,"Words of support and solidarity from @marencosta and @emahlee who were fired for standing with Amazon warehouse workers on #COVID19 safety conditions, and for speaking out about Amazon’s role in the #ClimateCrisis. #MayDayStrike https://t.co/LC83Gwpt8z",49,Amazon,0,1,19,2020-05-01T17:32:37.000Z
1256271155297542144,1115694404008796160,"We stand in solidarity with frontline workers who have been risking their lives to help the world survive a global pandemic.✊🌏💚 These workers need &amp; deserve safe working conditions, transparency, fair compensation for their essential work! #MayDayStrike
https://t.co/7rehQWWxYI",50,Amazon,0,1,18,2020-05-01T17:15:58.000Z
1256064045276213248,1115694404008796160,"Thank you @RepJayapal for advocating for frontline workers, including paid leave, safety measures &amp; hazard pay!
“...workers must be able to organize and raise concerns without fear of retaliation.”

@amazon—stop firing; start listening to your workers!

https://t.co/5p51MqoFM1",32,Amazon,0,1,9,2020-05-01T03:32:59.000Z
1256063925226860544,1115694404008796160,"Thank you for your support @RepJayapal
""...extremely concerned by reports that Amazon has fired workers who led efforts to advocate for improved safety &amp; working conditions for their coworkers—Bashir Mohamed, Maren Costa, Emily Cunningham &amp; Chris Smalls…”
https://t.co/5p51MqoFM1",19,Amazon,1,1,8,2020-05-01T03:32:30.000Z
1256063557902331904,1115694404008796160,"It’s past time, @amazon, to stop firing and starting listening to your workers—and to these 73 elected leaders and labor leaders calling on you to ""Reinstate the fired workers immediately""!

https://t.co/KMI5Hz15TB",11,Amazon,0,0,8,2020-05-01T03:31:03.000Z
1256063452558155777,1115694404008796160,"@KCCouncil, &amp; more city council members, thank you for signing:
@JoeMcDermottWA
@CMUpthegrove
@KccClaudia
@RDembowski
@CMGirmayZahilay
@KCCKohlWelles
@ryancalkinsSEA
@GobenaTakele
@marlilar
@cmSatwinderKaur
@CMPedroOlguin
@Burien CM Aragon
@CityofTukwila CM Quinn
@CynDelostrinos",11,Amazon,0,1,3,2020-05-01T03:30:38.000Z
1256063312598425600,1115694404008796160,"WA Legislature, thank you for signing:
@senjoenguyen
Sen Salomon
@KarenKeiser1
@monadas
@votenicolemacri
@joefitzgibbon
Rep Pellicciotti
@RepJesseJohnson
@tinaorwall
@MiaGregerson33
@NoelFrame
Rep Santos
@RepGerryPollet
Rep Valdez
@SlatterVandana
Rep Cody

https://t.co/KMI5Hz15TB",4,Amazon,0,2,0,2020-05-01T03:30:04.000Z
1256063194537226246,1115694404008796160,"“All workers deserve a safe healthy workplace &amp; compensation that allows them to provide for their families”

Thank you @kcexec &amp; all of @SeattleCouncil: 
@CMLGonzalez, @CMTMosqueda, @Lisa_Herbold, @CMTammyMorales, @cmkshama, CM Pedersen, @D5Juarez, @CMDanStrauss, @CMAndrewJLewis",9,Amazon,0,1,2,2020-05-01T03:29:36.000Z
1256063007651586048,1115694404008796160,"Thank you to the 73 elected leaders &amp; labor leaders for your support: 
""Amazon has fired employees in New York, Minnesota &amp; here in Washington State for speaking up about workplace safety issues which, in the context of the pandemic, are extremely serious”
https://t.co/KMI5Hz15TB",55,Amazon,0,2,20,2020-05-01T03:28:52.000Z
1253844863583268864,1115694404008796160,"Do you work at Amazon? We want to hear from you about your #AMZNSickOut day! We're powerful together.

Respond to this survey; show support for fired workers &amp; warehouse workers (you can keep your identity hidden). 
We want to know you listened in today!
https://t.co/cgS0h37Z7d",8,Amazon,0,0,5,2020-04-25T00:34:45.000Z
1253844735870898176,1115694404008796160,"""Courage is not the absence of fear. It’s the feeling of fear and standing up anyway. Today we are transformed. We have overcome our fear. Amazon can fire some of us, but they can’t silence all of us.” 
@emhalee &amp; @marencosta - thank YOU for your courage  ♥️
#AMZNSickOut",7,Amazon,1,1,3,2020-04-25T00:34:14.000Z
1253844175188979712,1115694404008796160,"“We’ll keep going until we achieve justice, doing everything we can to make sure this world survives &amp; ALL the people in it. Now is the time to deeply care about one another.”
@emhalee, @marencosta closing the #AMZNSickOut
Thank you to amazing speakers, workers, all who tuned in!",5,Amazon,0,1,1,2020-04-25T00:32:01.000Z
1253835652250038272,1115694404008796160,"MN worker: “Social distancing doesn’t work; they only focus on people who are speaking up. On the line we are shoulder by shoulder and hiring huge numbers of associates to make money.”
#AMZNSickOut

We support the workers with @AwoodMpls
https://t.co/4vmsN3aIUz",8,Amazon,0,1,4,2020-04-24T23:58:09.000Z
1253834584141164545,1115694404008796160,"Brooklyn science teacher, Movement of Rank and File Educators, &amp; delegate @UFT:  “An injury to one is an injury to all. If they take away your freedom of speech and assembly they can take it from any other worker.”
#AMZNSickOut
@amazon—stop firing; starting listening to workers!",7,Amazon,0,1,1,2020-04-24T23:53:54.000Z
1253831766525132801,1115694404008796160,"#AMZNSickOut Live tweeting thread is continuing here 👇🏾
https://t.co/OG5VQSZ4Eq",5,Amazon,0,0,2,2020-04-24T23:42:42.000Z
1253831482738536448,1115694404008796160,"Frontline caregivers: “In the corporations, the people up top aren't in the trenches with us and we know best what’s going on and what needs to happen.” 

Workers in healthcare &amp; warehouse workers on frontlines

Work at Amazon? We want to hear from you: https://t.co/omQ2EmpBFW",3,Amazon,0,1,2,2020-04-24T23:41:35.000Z
1253830528152690689,1115694404008796160,"@RBReich: ""Corporate philanthropy is nice but it's not a curtain to hide bad employee relations. @amazon has to be transparent, give workers a voice. Obsessive focus on shareholder returns is terribly damaging to companies, communities, employees.""

Stop Firings; Start Listening!",4,Amazon,0,1,3,2020-04-24T23:37:47.000Z
1253830323755859968,1115694404008796160,"@RBReich: “This pandemic is how we handle crises in the future for public health and environmental crises. Environmental justice shows we can’t address one without the other”
#AMZNSickOut

Read about AECJ’s environmental justice resolution here👇🏾
https://t.co/alb74ZKWyB",8,Amazon,0,1,2,2020-04-24T23:36:58.000Z
1253830155207761921,1115694404008796160,(cont @RBReich) “Amazon has prospered more than any company in this country &amp; it’s part of the social contract; this is not normal times. We have to protect our workers and customers. We are all in this together. We are only as healthy as the least healthy among us.” #AMZNSickOut,6,Amazon,0,1,2,2020-04-24T23:36:18.000Z
1253830012106489857,1115694404008796160,"(cont from @RBReich) “If we ever were in the same boat as we are now—rich and poor, billionaires &amp; Americans just getting by—and you @JeffBezos, of all people, need to understand that, and make Amazon a true leader and acting on the basis of an implicit social contract…” (cont)",6,Amazon,0,1,1,2020-04-24T23:35:44.000Z
1253829891255971842,1115694404008796160,"Amazon—Stop firing; start listening to your workers &amp; 
@RBReich at #AMZNSickOut, talks straight to @JeffBezos: ""I have a great deal of respect for the company you created. But you need to see this as an opportunity to respect &amp; protect your workers"" (cont)
https://t.co/Mf4PfREeAf",18,Amazon,2,1,8,2020-04-24T23:35:15.000Z
1253812240022515715,1115694404008796160,"@KccClaudia “The world is only going to change if we make it change. It'll be so easy to go back to default settings. I want to challenge everyone here not to accept things that we accepted before. We need long term systemic change” 

Yes! We agree! https://t.co/alb74ZKWyB",9,Amazon,0,1,2,2020-04-24T22:25:07.000Z
1253811180142948352,1115694404008796160,"Right now - @RBReich LIVE on #AMZNSickOut. Tune in right now: https://t.co/Mf4PfREeAf

@amazon - stop the firings; start listening!",6,Amazon,0,0,0,2020-04-24T22:20:54.000Z
1253809847792885760,1115694404008796160,"Kimaya of @climatestrikewa ""It’s inspirational to see all these workers putting their jobs on the line to stand up for what’s right &amp; youth putting our education on the line. You guys are true activists; we’re excited to work with you""

Amazonian? Survey👇🏾 https://t.co/cgS0h37Z7d",8,Amazon,0,2,3,2020-04-24T22:15:37.000Z
1253808751519227904,1115694404008796160,"Rachel Heaton w/ @MazaskaTalks ""Listen to Indigenous people: All our teachings go to taking care of Mother Earth... When earth protectors die for speaking out, it's not about value of people it's about value of money. We can focus on where we put our money” 
Truth! @StopMoneyPipe",3,Amazon,0,1,0,2020-04-24T22:11:15.000Z
1253799402273030144,1115694404008796160,"@JKSteinberger “What Amazon is doing—collaborating with oil &amp; gas, putting warehouse workers in unsafe conditions, muzzling tech workers to have no say in what their company is doing—is harmful &amp; there’s no other way to say it.”
#AMZNSickOut
@amazon—stop firing &amp; start listening!",14,Amazon,1,1,2,2020-04-24T21:34:06.000Z
1253798081549619200,1115694404008796160,"@Greg_Palast ""Pollution in our communities and in our air… the COVID virus is racist. I call it Jim Coronavirus. We have pollution that’s higher in low income areas."" #AMZNSickOut

Amazon’s diesel pollution hits communities of color hardest—Read more👇🏾
https://t.co/alb74ZKWyB",19,Amazon,0,1,7,2020-04-24T21:28:51.000Z
