tweet_id,author_id,text,tweet_type,like_count,company_name,quote_count,reply_count,retweet_count,created_at
tweet_id,author_id,text,tweet_type,like_count,company_name,quote_count,reply_count,retweet_count,created_at
1375527416660168717,2293315159,"Congratulations @wallyadeyemo on being confirmed as Deputy Secretary of the Treasury!

As Obama Foundation President over the past year, Wally led our work to support the next generation of leaders. We’re so proud of Wally who models the leadership we seek to inspire globally. https://t.co/saTdjQh6Bh",,559,ObamaFoundation,5,19,114,2021-03-26T19:17:46.000Z
1375464921488572417,2293315159,"The Obama Administration's approach to leveraging technology to connect with people across the country as the first “digital presidency” is one of the many stories that will be told at the Obama Presidential Center Museum. 

Find out more: https://t.co/RLukEX0iRx",replied_to,155,ObamaFoundation,3,10,35,2021-03-26T15:09:26.000Z
1375464918221262849,2293315159,"#OTD in 2009, President Obama hosted the first-ever “online town hall” at the White House, ushering in a new era of direct communication with the American people about the issues they care the most about—more than 100,000 questions were submitted online. https://t.co/54VgDMSKB8",,296,ObamaFoundation,3,15,69,2021-03-26T15:09:26.000Z
1375464077632372738,2293315159,"As we build the Obama Presidential Center on the South Side of Chicago, we're focused on generating sustainable jobs for the local community. Our new workforce initiative will open doors to those often left out of the construction industry. https://t.co/D5fAHFMdit",retweeted,0,ObamaFoundation,0,0,2683,2021-03-26T15:06:05.000Z
1375251855912079370,2293315159,"#PSGirlTalk starts right . . . NOW! Featuring @MichelleObama, @girlsalliance, and tons of special celebrity guest appearances in support of girls’ education across the world. https://t.co/u6joZsPOk5",retweeted,0,ObamaFoundation,0,0,38,2021-03-26T01:02:48.000Z
1375251498247020546,2293315159,"Join me in celebrating the power of girls around the world! @POPSUGAR’s “Girl Talk,” featuring the stories of the @GirlsAlliance, is kicking off at 9pm ET.  
  
Tune in: https://t.co/5xa8WtFhRU #WHM https://t.co/3NNyC62Pju",retweeted,0,ObamaFoundation,0,0,430,2021-03-26T01:01:22.000Z
1375179881810694145,2293315159,"It’s almost time for #PSGirlTalk, and we can’t wait!
 
Tonight at 8pm CT, watch @MichelleObama and @girlsalliance join other changemakers for a one-hour virtual event in support of girls’ education and empowerment around the 🌍
 
Get all the details:
https://t.co/9AKcujVIIu",,194,ObamaFoundation,4,12,76,2021-03-25T20:16:48.000Z
1375100295185895426,2293315159,"We are thrilled to announce our newest board member, Broderick Johnson.
 
@gobluebrod currently leads the @MBK_Alliance’s Advisory Council and previously served as Cabinet Secretary and Chair of My Brother’s Keeper Task Force during President @BarackObama's administration.",,315,ObamaFoundation,3,16,59,2021-03-25T15:00:33.000Z
1374844107768614914,2293315159,"Now is the time to channel the frustration and fear you rightfully might be feeling into action to #StopAsianHate.

We've compiled a list of resources—from bystander intervention classes to educational articles on these violent attacks—to help you get started:",,299,ObamaFoundation,1,12,94,2021-03-24T22:02:33.000Z
1374460984572571649,2293315159,"11 years after the Affordable Care Act passed, #ObamaLeaders like @FoxyKealoha are still pushing for progress. See how she's bringing health care to Hawaiians who need it most: https://t.co/tQyVi7pVNV",,178,ObamaFoundation,9,7,51,2021-03-23T20:40:09.000Z
1374460520682512393,2293315159,"Before the ACA there were no protections for pre-existing conditions, gender discrimination in coverage, and lifetime caps on coverage that left so many bankrupt.

I will never forget what it felt like 11 years ago.",retweeted,0,ObamaFoundation,0,0,132,2021-03-23T20:38:19.000Z
1374383294289121280,2293315159,"11 years ago today President Obama signed the Affordable Care Act, a law that reformed the health care system and allowed more than 20 million Americans to gain coverage. Hear from him why passing ObamaCare was more meaningful than the night he was elected president. #ACA11 https://t.co/7ZaARgKuN6",,1504,ObamaFoundation,27,47,365,2021-03-23T15:31:26.000Z
1372976022249955332,2293315159,"Following the release of their #ReimaginePolicing report, @MBK_Alliance hosted a special town hall to reflect on the progress that’s been made to redefine public safety and the work ahead.
 
Watch President @BarackObama’s message to attendees: https://t.co/ZS7uicxNhI",,384,ObamaFoundation,2,22,90,2021-03-19T18:19:27.000Z
1372540242113232903,2293315159,"After a year away to keep players, coaches, and fans safe, the Big Dance is finally back—and @BarackObama is ready. Check out President Obama’s brackets for the Men’s and Women’s NCAA Basketball Championship below. ⬇️ https://t.co/hjFlfSCR68",quoted,293,ObamaFoundation,2,12,64,2021-03-18T13:27:48.000Z
1372298037004017671,2293315159,We're excited to announce that Shawn Ray White will join our team as General Counsel and will provide expert legal guidance as we build the Obama Presidential Center. Learn more:,,398,ObamaFoundation,2,13,68,2021-03-17T21:25:22.000Z
1372288292977278976,2293315159,I am horrified by the disturbing acts of violence against the AANHPI community. All of us at the @ObamaFoundation stand in solidarity with those who are facing racial violence and discrimination. We all have a role to play in building a more just and safe world.,retweeted,0,ObamaFoundation,0,0,112,2021-03-17T20:46:39.000Z
1372191534297325584,2293315159,"Renata Graw, Monica Chadha, Amanda Williams, and Dina Griffin are some of the talented women who are bringing the Obama Presidential Center to life. This #WomensHistoryMonth, revisit the @artinstitutechi panel they joined to discuss their major roles on the project.",,181,ObamaFoundation,0,7,44,2021-03-17T14:22:10.000Z
1371975228398706690,2293315159,"Together, they host workshops that help Black and Asian neighbors build relationships by sharing how racism and xenophobia affects their lives. You can learn more about their work and get involved at https://t.co/FoW44luWJL. https://t.co/zo6sX5QLxU",replied_to,238,ObamaFoundation,1,8,40,2021-03-17T00:02:39.000Z
1371975223038386180,2293315159,"In response to the alarming surge of violence against the pan-Asian community, our former intern Consuela Hendricks and her friend, Angela Lin, have taken action. Through their organization, @pplalwaysmatter, they are caring for people in Chicago's Chinatown and beyond. https://t.co/MCKSjyUJFL",,511,ObamaFoundation,7,13,120,2021-03-17T00:02:37.000Z
1371855665031942155,2293315159,"This is exciting news! 🏀
 
Together with @chicagobulls and @okcthunder, the Obama Foundation will host an educational workshop for high school students in Chicago and Tulsa to explore how we can draw on history to shape the inclusive future we all want to see. https://t.co/8YL4Uf0Dom",quoted,348,ObamaFoundation,11,10,99,2021-03-16T16:07:33.000Z
1370490292957233155,2293315159,"“We are the bridges”

Watch Chicago poet @lesle_honore recite “Bridges,” a new poem inspired by the text that will appear on the exterior of the Obama Presidential Center Museum to honor those on whose shoulders we stand and call us to build a new future together. https://t.co/JL1RY51Yhs",,416,ObamaFoundation,18,26,138,2021-03-12T21:42:02.000Z
1370146485719941121,2293315159,"“This vaccine means hope.” —@BarackObama coming together with @TheBushCenter, @BillClinton, and @CarterCenter.

The best way to protect not only your own health, but the health of your family, friends, and community is to get the safe and effective COVID-19 vaccine when you can. https://t.co/QumVOjC4QR",,672,ObamaFoundation,9,26,187,2021-03-11T22:55:52.000Z
1370034825999056901,2293315159,"“We’re trying to leave the construction landscape different than it was when we first began.”
 
Get to know the Lakeside Alliance, a team of experienced builders helping find and secure diverse vendors for the Obama Presidential Center. https://t.co/RW7vDKOodL https://t.co/94ksHPoJ7A",,267,ObamaFoundation,2,10,70,2021-03-11T15:32:11.000Z
1369721777354661894,2293315159,"It took a lot of hard work to get to this point but it’s truly just the beginning. I’m excited to bring jobs and careers in construction to my fellow Chicagoans, and thank you to our partners who are delivering training and meaningful support. https://t.co/KsPGKBtqRg",retweeted,0,ObamaFoundation,0,0,45,2021-03-10T18:48:14.000Z
1369721746702663681,2293315159,https://t.co/SynjTTPcD0,retweeted,0,ObamaFoundation,0,0,56,2021-03-10T18:48:07.000Z
1369687796881952771,2293315159,"We believe the team that’s building the Obama Presidential Center should look like the community it calls home. Today, we’re excited to announce a new workforce initiative that will recruit, train, and employ residents across Chicago—especially on the South and West Sides.",,419,ObamaFoundation,4,7,106,2021-03-10T16:33:13.000Z
1369396062767710216,2293315159,"We’re proud of #ObamaLeaders Federica Vinci, @KathaSchulze, Julia Mouzon, and @KleinerFlavia for coming together to publish an op-ed about women in politics—an issue they care deeply about.",,272,ObamaFoundation,6,8,64,2021-03-09T21:13:58.000Z
1369044637718097922,2293315159,"Happy #InternationalWomensDay! To celebrate, I’ll be joining @POPSUGAR for a virtual event honoring the work of @GirlsAlliance and the next generation of powerful women. 

Tune in on March 25th and support girls’ education today: https://t.co/uAJh9LbSW0. https://t.co/RVs6upXvNI",retweeted,0,ObamaFoundation,0,0,923,2021-03-08T21:57:31.000Z
1368647281059201026,2293315159,How it started  //  how it's going https://t.co/frdTKw2QMf,retweeted,0,ObamaFoundation,0,0,226,2021-03-07T19:38:34.000Z
1368600553106903040,2293315159,"When young people from my old neighborhood on the South Side see the words “You are America” on the exterior of the Obama Presidential Center, I hope they believe it. Because they matter. They belong. And they have the power to shape this country for the better. https://t.co/qIiMJZTVsM",retweeted,0,ObamaFoundation,0,0,2446,2021-03-07T16:32:53.000Z
1368593975502856214,2293315159,"Fifty-six years after Bloody Sunday, our march is not yet over. There are more steps to be taken, more bridges to be crossed. And that’s why the Obama Presidential Center is designed to honor the giants who carried us and inspire the next generation to lead us forward. https://t.co/0ac3aWgCY0",retweeted,0,ObamaFoundation,0,0,6752,2021-03-07T16:06:45.000Z
1368592418027827203,2293315159,"Today, we’re excited to unveil the words that will appear on the exterior of the Obama Presidential Center Museum—a place to learn from history that will also offer future leaders inspiration and tools to write chapters of their own.

Watch the video below to see for yourself: https://t.co/gWCpCGIf31",,6158,ObamaFoundation,196,174,1521,2021-03-07T16:00:34.000Z
1367589086282719234,2293315159,"It had to be #Chicago ❤️
 
On the Windy City’s 184th birthday, watch South Sider @MichelleObama share why she’s looking forward to the Obama Presidential Center being built right around the corner from where she and her brother Craig grew up. https://t.co/HxWeGLkscF",,518,ObamaFoundation,1,20,113,2021-03-04T21:33:41.000Z
1366911407229394944,2293315159,We mourn the loss of the incomparable Vernon Jordan. Our MBK Alliance Advisory Council Chair @gobluebrod shared a statement on his passing. Rest in power. https://t.co/zFf1fkLeBG,retweeted,0,ObamaFoundation,0,0,51,2021-03-03T00:40:50.000Z
1366848703114412032,2293315159,"Since @BarackObama and @MBK_Alliance challenged city leaders to #ReimaginePolicing by reviewing use of force policies last summer, over 300 municipalities have taken the pledge. Read the report to see how they did:",,161,ObamaFoundation,3,5,57,2021-03-02T20:31:40.000Z
1366084339256209410,2293315159,"At the conclusion of every #BlackHistoryMonth, the Chicago Children's Choir comes together and sings ""We Shall Overcome""—an iconic civil rights anthem.
 
Get to know some of the voices behind @CCChoir and see how they use the power of music to get through these difficult times. https://t.co/eTyIN5q7J8",,495,ObamaFoundation,12,17,153,2021-02-28T17:54:21.000Z
1365732271668535302,2293315159,Today marks seven years since we launched My Brother’s Keeper to reduce barriers and expand opportunity for boys and young men of color. And it remains true that the only way our country lives up to its ideals is if our young people can reach their fullest potential. https://t.co/dOoOGPxnNv,retweeted,0,ObamaFoundation,0,0,5917,2021-02-27T18:35:22.000Z
1365732215661985792,2293315159,"Seven years ago today, President Obama launched My Brother’s Keeper. From an adage to a national alliance, we’ve reached hundreds of thousands of boys and young men of color in nearly every corner of the country. #WeAreMBK

These inspiring snapshots illustrate what we’ve learned:",retweeted,0,ObamaFoundation,0,0,108,2021-02-27T18:35:08.000Z
1365386650218622976,2293315159,"Nine years ago today, Trayvon Martin was shot and killed walking home. 
 
In response, President @BarackObama and his team took action. Watch @ValerieJarrett reflect on a powerful moment she shared with the President and revisit the creation of My Brother’s Keeper. #WeAreMBK https://t.co/XmfS5xHjmY",,2441,ObamaFoundation,41,46,700,2021-02-26T19:41:59.000Z
1365014427347668993,2293315159,"“You’re now part of my activist family.” 

At the conclusion of our six-month inaugural Leaders: Europe program, 35 #ObamaLeaders joined President @BarackObama to talk about activism, inspiration, and building a sustainable future. https://t.co/oLWDY0t0J6",,1520,ObamaFoundation,44,106,259,2021-02-25T19:02:54.000Z
1364295261988790276,2293315159,A group of kind people known as “snow angels” are helping their older neighbors on Chicago’s Southwest Side dig out of several feet of snow. Get inspired and find out how you can sign up to join them. https://t.co/pYLvwCvWI5,replied_to,151,ObamaFoundation,4,4,32,2021-02-23T19:25:12.000Z
1364295039585771524,2293315159,Over 30 rescue dogs and cats who were displaced in Texas during the recent winter storm safely arrived in the Chicago area this past weekend. Read more about their journey to @WrightWayRescue! https://t.co/RMYDboKpxx,replied_to,195,ObamaFoundation,1,6,43,2021-02-23T19:24:19.000Z
1364294842113806336,2293315159,"Neighbors in Texas have banded together to help each other through acts of kindness—big and small. Here are a few stories about Texans stepping up to lighten the load for their families, friends, and even strangers. https://t.co/b8MBDLnuKX",replied_to,67,ObamaFoundation,0,1,9,2021-02-23T19:23:32.000Z
1364294628585975808,2293315159,"A Houston furniture store owner opened his doors to people seeking warmth from the winter storm. During the three days that the makeshift shelter was open, thousands of Texans came in for food, and hundreds even slept over.  https://t.co/tFotpU3A1D",quoted,81,ObamaFoundation,0,1,18,2021-02-23T19:22:41.000Z
1364294626363006978,2293315159,Here are just a few stories from our hometown of Chicago and communities in Texas that are inspiring us today: https://t.co/X91qtccSqx,,245,ObamaFoundation,3,14,63,2021-02-23T19:22:40.000Z
1363563770052829184,2293315159,"Happy heavenly birthday to an unforgettable servant leader, icon, and friend: the late Congressman John Lewis. His powerful legacy and the time we shared together still guide us today. #WeAreMBK https://t.co/BzS7qjvdEu",retweeted,0,ObamaFoundation,0,0,156,2021-02-21T18:58:31.000Z
1363160544577024000,2293315159,"Happy #NationalLoveYourPetDay! 🐾  As you give your furry friends some extra appreciation today, we hope you’ll also consider supporting animal shelters like @austinpetsalive and others that are making sure pets in areas affected by winter weather are fed, dry, and warm. https://t.co/sbTb89JDoJ",,2207,ObamaFoundation,33,73,441,2021-02-20T16:16:14.000Z
1362484244015161350,2293315159,"The Obamas welcomed people from all walks of life to the White House during their eight years in office. From making East Wing tours photo-friendly to hosting cultural events, President @BarackObama and Mrs. @MichelleObama truly made the White House the People’s House. https://t.co/TYQXkA65QV",,992,ObamaFoundation,7,13,164,2021-02-18T19:28:52.000Z
1362183231970361347,2293315159,"Michelle and I are thinking of everyone across the country braving the winter storms this week. Here’s an overview of how you can help—or, if you’re in Texas, where you can go to stay warm or get support. https://t.co/zDnLrjOZ5i",retweeted,0,ObamaFoundation,0,0,10314,2021-02-17T23:32:45.000Z
1362077019987673092,2293315159,"Last weekend, I had the honor of joining a virtual discussion about @AMBTfilm, which highlights the incredible story of the first Black high school rowing team from right here in Chicago. These men overcame so much and they are a true testament to the resiliency of Chicagoans. https://t.co/a2sq01KBNM",retweeted,0,ObamaFoundation,0,0,38,2021-02-17T16:30:42.000Z
1361351235073376267,2293315159,"For over 80 years, presidential museums have told the stories of American presidents.

This #PresidentsDay, learn more about how the future Obama Presidential Center will build on that tradition by bringing a new world class destination to the South Side. https://t.co/9IeH9IH6y9 https://t.co/9ucTqccceH",,893,ObamaFoundation,8,29,159,2021-02-15T16:26:41.000Z
1361010443146452996,2293315159,We hope your heart is full this #ValentinesDay! ❤️ https://t.co/zpFPx11bbx,,4552,ObamaFoundation,21,63,358,2021-02-14T17:52:30.000Z
1360283209053921290,2293315159,"#FBF This time last year, we were celebrating NBA All-Star Weekend!

Take a look back at @BarackObama, @NBA Rising Star players, and local young people—including MBK Chicago participants—packing school success kits donated to low-income students throughout the area. #WeAreMBK https://t.co/ifkJdPngz8",retweeted,0,ObamaFoundation,0,0,40,2021-02-12T17:42:44.000Z
1360260334267879430,2293315159,"#OTD in 2018, Kehinde Wiley and Amy Sherald became the first Black artists to create presidential portraits. Revisit the day when @BarackObama and @MichelleObama unveiled their portraits @smithsoniannpg, which are coming to @artinstitutechi this year. https://t.co/8pXFKmpSV5 https://t.co/Qhx2emuC5V",,651,ObamaFoundation,11,19,139,2021-02-12T16:11:50.000Z
1359936968608657408,2293315159,"During their eight years in office, President and Mrs. Obama embraced the power of art—showcasing pieces in the White House that depicted important chapters in the American story. Take a look at some of the paintings and sculptures that were displayed at https://t.co/cqJLmxwlZ9",,748,ObamaFoundation,6,16,166,2021-02-11T18:46:54.000Z
1359531450899591168,2293315159,"#OTD in 2007, @BarackObama announced his presidential candidacy before a crowd of thousands in Springfield, Illinois.
 
The future Obama Presidential Center will relive moments like this, and tell the story of the many volunteers who made the Obama presidency possible. https://t.co/kjTKrIhrZk",,1004,ObamaFoundation,15,11,195,2021-02-10T15:55:31.000Z
1358898520611319808,2293315159,"On the South Side of Chicago, the Obama Presidential Center will feature a world-class museum that chronicles the Obamas’ leadership, while providing a place to tap into your own sense of purpose.
 
Take a minute to learn more: https://t.co/jIFGK7T59P",,556,ObamaFoundation,7,24,131,2021-02-08T22:00:29.000Z
1357751602543800320,2293315159,"This #BlackHistoryMonth and beyond, join us in reflecting on the legacy of Chicago's Jackson Park—from Frederick Douglass' historic visit in 1893, to the significance of the park serving as the home of the future Obama Presidential Center where we’ll break ground later this year. https://t.co/HEYUNpKs2o",,381,ObamaFoundation,8,12,124,2021-02-05T18:03:02.000Z
1357438784451858432,2293315159,"As a physician, detecting cancer at the most curable stage is critical. That's why @bakshib87 co-founded @CtheSignsTool—a platform that is making it easier to detect cancer earlier. On #WorldCancerDay, get to know this inspiring Obama Leader at https://t.co/UUw91N6GUS",,316,ObamaFoundation,8,9,82,2021-02-04T21:20:00.000Z
1357357129884184580,2293315159,"“The Center will create jobs and economic opportunity, especially for South Side residents. We believe the team that's building the Center should reflect the community.” —@BarackObama https://t.co/ztjNIAJEG9",,553,ObamaFoundation,4,19,111,2021-02-04T15:55:32.000Z
1357356538374029312,2293315159,Another huge @ObamaFoundation milestone! The man - @BarackObama - said it himself: “Getting to this point wouldn’t have been possible without the folks in the community who have been a part of this process along the way.” Thank you for everything! https://t.co/uNA2HtSkfH,retweeted,0,ObamaFoundation,0,0,50,2021-02-04T15:53:11.000Z
1357068586704060417,2293315159,"I’m proud to announce that the Obama Presidential Center will officially break ground in 2021. Our hope is that the center will breathe new life into historic Jackson Park while delivering jobs, growth, and much more to the South Side.

Let’s get to work. https://t.co/cOqoPmaLkf",retweeted,0,ObamaFoundation,0,0,13950,2021-02-03T20:48:58.000Z
1357068355191123969,2293315159,Here we go! I am elated that the @ObamaFoundation will break ground on the Obama Presidential Center in 2021—right next to the neighborhood where I grew up. https://t.co/nUjUju3Pk0,retweeted,0,ObamaFoundation,0,0,144,2021-02-03T20:48:03.000Z
1357057920295456773,2293315159,"After an extensive federal regulatory review, we are excited to announce the Obama Presidential Center will break ground on the South Side of Chicago in 2021.
 
Watch President @BarackObama reflect on the news. https://t.co/nVunK3i0oH",,4887,ObamaFoundation,148,113,955,2021-02-03T20:06:35.000Z
1357036351040999425,2293315159,"Today we have the pleasure of chatting with @MBK_Alliance and @ObamaFoundation to discuss the important work that is being done for young men of color in America.  

@MBK_Alliance, can you start by telling us what you do and sharing the inspiration behind the name?",retweeted,0,ObamaFoundation,0,0,30,2021-02-03T18:40:53.000Z
1357031830004850688,2293315159,"@MBK_Alliance @Blackbirds And as we all keep working to create a more just and equitable world in the face of these dual pandemics, we encourage you to check out these resources we compiled to help you learn more, take action, and take care of yourself. https://t.co/LyTO1qdBAs",replied_to,6,ObamaFoundation,0,1,4,2021-02-03T18:22:55.000Z
1357029633645027330,2293315159,"@Blackbirds @MBK_Alliance We work to inspire, empower, and connect emerging leaders to change their world. As part of the Obama Foundation, @MBK_Alliance works to eliminate the systemic barriers that can prevent Black, Latinx, and Indigenous young men from reaching their full potential. https://t.co/uVUk3Hniro",replied_to,13,ObamaFoundation,0,1,4,2021-02-03T18:14:11.000Z
1356700523307614215,2293315159,Ripple wouldn’t have been possible without these #ObamaLeaders’ determination—and the bond they formed at Leaders: Asia-Pacific. Read more about how they teamed up at: https://t.co/l9BnNnoTNb,replied_to,99,ObamaFoundation,2,6,24,2021-02-02T20:26:25.000Z
1356700522158424065,2293315159,"After meeting at the Leaders: Asia-Pacific convening in 2019, @timmiddlemiss and @skye_oh_skye collaborated to launch Ripple—an organization that helps young adults in Australia channel their unique talents into shaping their own communities. https://t.co/mBWOTZRMs6",,148,ObamaFoundation,2,10,42,2021-02-02T20:26:25.000Z
1356275811750445061,2293315159,"Throughout #BlackHistoryMonth, we will explore President @BarackObama and @MichelleObama’s legacy and some of the Black leaders and activists who came before them.
 
We will be celebrating the kinds of inspiring stories that will be told at the future Obama Presidential Center. https://t.co/P6X4l1aLBu",,800,ObamaFoundation,8,31,210,2021-02-01T16:18:46.000Z
1355140351133155333,2293315159,"#OTD in 2009, @BarackObama signed the Lilly Ledbetter Fair Pay Restoration Act—his first bill as President—to fight pay discrimination. As part of a collaboration with @StoryCorps, you can hear Lilly’s story in her own words. Listen at: https://t.co/joqTmgCB7U",,9467,ObamaFoundation,63,767,1204,2021-01-29T13:06:51.000Z
1353773026916110336,2293315159,"Last April, @BarackObama shared advice with our #ObamaScholars—underscoring the importance of their work and collaboration.

Do you know the next Obama Foundation Scholar? The application deadline for our next cohort based @Columbia closes on 2/5. Apply: https://t.co/t1bzq0JUGG https://t.co/1vgXBjwE9q",,511,ObamaFoundation,7,36,133,2021-01-25T18:33:36.000Z
1352297377365950464,2293315159,We’re on the lookout for unique items for potential acquisition and possible display in the Obama Presidential Center Museum. Have an #ObamaKeepsake for us to consider? Share your information here: https://t.co/frlORwRJu4,replied_to,186,ObamaFoundation,3,18,44,2021-01-21T16:49:53.000Z
1352297043805532168,2293315159,"For Cory Williams and the Isiserettes Drill and Drum Corps of Des Moines, Iowa, this #ObamaKeepsake is a connection to the pride they felt as they marched in @BarackObama’s 2013 #InaugurationDay Parade, seven years ago today. https://t.co/jfB6ecMP7o",,346,ObamaFoundation,1,14,63,2021-01-21T16:48:34.000Z
1351927752790827009,2293315159,"When the Obama Presidential Center opens on the South Side of Chicago, visitors will be able to learn about our nation’s first African-American President and First Lady. On #InaugurationDay, hear @LeahRigueur recall the Obama’s historic path to the White House. https://t.co/dbFuncu5cB",,139,ObamaFoundation,3,8,54,2021-01-20T16:21:08.000Z
1351906892809973761,2293315159,"""To @JoeBiden—the scrappy kid from Scranton who became Delaware's favorite son—you were the first decision I made as a nominee, and it was the best."" —@BarackObama
 
Congratulations to @JoeBiden, who will be sworn in as the 46th President of the United States today at noon. https://t.co/BYNiS1hvid",,6732,ObamaFoundation,41,67,1089,2021-01-20T14:58:15.000Z
1351212355905085440,2293315159,"Today, millions of Americans will answer Dr. King’s call to help others through acts of service.
 
This #MLKday, share how you’re serving your community today—whether in big or small ways—in the comments below. Still need ideas? Visit https://t.co/nFwqKsuQBv https://t.co/GqavqzmqQF",,612,ObamaFoundation,8,24,166,2021-01-18T16:58:24.000Z
1350838170003398660,2293315159,"Happy birthday, @MichelleObama!

In honor of her birthday, learn more about how the Obama Presidential Center will enrich the community she grew up in at https://t.co/jIFGK7T59P https://t.co/KlXDwUc1yK",,3007,ObamaFoundation,27,82,425,2021-01-17T16:11:31.000Z
1349494869421600776,2293315159,"Honor Dr. Martin Luther King, Jr.’s legacy by heeding his call to service. As #MLKday2021 approaches next week, make a plan to safely serve your community. Find ideas at https://t.co/j9NBLVr6v0. https://t.co/D8k4bXNC3P",,386,ObamaFoundation,2,11,125,2021-01-13T23:13:43.000Z
1349109479636414471,2293315159,"The #OFCareChallenge art brought to life four simple ways to care for your community: checking in on a neighbor, supporting Black-owned businesses, taking part in a mutual-aid network, and volunteering. 

Get to know the artists behind the illustrations at https://t.co/CLxR9vAeU6",,178,ObamaFoundation,1,11,68,2021-01-12T21:42:19.000Z
1348671101631606785,2293315159,"Hunger doesn’t care where you live. Over 8,000 miles separate Chicago and Lusaka but both cities are struggling with food insecurity during the pandemic. Thankfully, organizations like @grow_greater and #ObamaLeaders like @rkachungu are finding ways to help feed their neighbors. https://t.co/1ON6tHYdSI",,285,ObamaFoundation,3,11,85,2021-01-11T16:40:22.000Z
1348396466256097284,2293315159,"In his farewell address four years ago today, @BarackObama returned to Chicago with one final ask: ""I am asking you to believe. Not in my ability to bring about change—but in yours.”

That message is core to our mission at the Obama Foundation. Join us at https://t.co/mA9MSHmi7o. https://t.co/aZyDa0hyiQ",,1698,ObamaFoundation,42,45,357,2021-01-10T22:29:04.000Z
1348072310952124419,2293315159,"“Whatever holes the pandemic tore even wider in our collective fabric, it was these emerging leaders who stepped forward to patch it.”
 
Check out @d_simas’ end of year message and meet the Obama Foundation leaders who gave us hope in a year full of change. https://t.co/qj8YxFFsT3",,262,ObamaFoundation,2,13,75,2021-01-10T01:00:59.000Z
1347590443433914371,2293315159,"Small-town plays can make a big difference—just ask one of our #ObamaFellows. 

Through @publictransformation, Ashley Hanson is shifting the narrative about what it means to live and work outside of big cities. Read more in @wpmagazine: https://t.co/mvpX7Yyte4",,169,ObamaFoundation,0,12,50,2021-01-08T17:06:13.000Z
1346866566399463425,2293315159,"“I want our young people to know that they matter, that they belong.""

Four years ago today, @MichelleObama gave her final speech as First Lady, imploring young people to believe in themselves and take part in building a better community.
 
Watch the 📼: https://t.co/Nm6TlqrGjB https://t.co/tT2d2KINeP",,2182,ObamaFoundation,9,54,202,2021-01-06T17:09:47.000Z
1344338781877497863,2293315159,"This holiday season, your donation will empower courageous young leaders working to build a better world for all of us. 

Donate today: https://t.co/w1rr6Y93Bw",,400,ObamaFoundation,1,39,108,2020-12-30T17:45:16.000Z
1342492360983375873,2293315159,"As we close a difficult year, we wanted to share a hopeful holiday message from President @BarackObama. https://t.co/wI8Rmy8qKv",,5360,ObamaFoundation,146,160,1281,2020-12-25T15:28:15.000Z
1341089319281438723,2293315159,Tag #OFCareChallenge in your photos to show us how you’re committing to care for your community this season. Find more information on how to get started at https://t.co/D7CJnU8MVx.,replied_to,121,ObamaFoundation,0,5,30,2020-12-21T18:33:04.000Z
1341089317649870854,2293315159,"In Pennsylvania, Jenn and her grandsons stepped up to meet the #OFCareChallenge in the sweetest way. This Thanksgiving, they checked in on neighbors who are  frontline workers—and delivered homemade pies to their doorsteps. https://t.co/VEWfZUNkN3",,312,ObamaFoundation,6,17,69,2020-12-21T18:33:04.000Z
1341056481651810306,2293315159,"From Paraguay to India to South Sudan, past #ObamaScholars have come from around the world to study at @Columbia and bring their civic work to the next level. Applications for our next class is now open: https://t.co/i0ObphNRHc",,350,ObamaFoundation,9,26,140,2020-12-21T16:22:35.000Z
1340719790982385664,2293315159,"The holiday season is a time for caring for each other. And this year, it’s more important than ever. 

Commit to one of the four ways you can support your community as part of the #OFCareChallenge.

Pledge your commitment at: 
https://t.co/zi2pCQA540. https://t.co/Qgi2taxJCM",,1696,ObamaFoundation,15,143,298,2020-12-20T18:04:42.000Z
1340339557737373698,2293315159,The process to bring the Obama Presidential Center to Jackson Park has been a true community-led process. We’re so grateful for their work—and to celebrate this milestone that brings us one day closer to completing the federal review of the OPC. https://t.co/ZrA0x7o0VA,,347,ObamaFoundation,2,19,85,2020-12-19T16:53:47.000Z
1339971480080293888,2293315159,"You’ve seen our #OFcarechallenge on social, now meet the four creative powerhouses behind each challenge's original artwork.
 
Get to know @_jacqueline_ill, @lizatlarge, @wadecreate, and @simonenoronha  and read their advice for emerging artists https://t.co/CLxR9vAeU6 https://t.co/9u74aEUdax",,167,ObamaFoundation,4,10,46,2020-12-18T16:31:10.000Z
1339631934947864579,2293315159,We ❤️ this heartwarming story of Black Girls Carol—a group of Black women who have been volunteering their spare time to sing Christmas carols all over the South Side of Chicago. 🎄 https://t.co/WB0sgwfoCH,,296,ObamaFoundation,5,14,62,2020-12-17T18:01:57.000Z
1339341255189409793,2293315159,"Hunger has exploded during the pandemic. Whether here at home or abroad, organizations like @grow_greater and #ObamaLeaders like @rkachungu are feeding their neighbors—but they could use your help. Take our #OFCareChallenge and volunteer at https://t.co/zi2pCQA540. https://t.co/QAex7cvh8h",,216,ObamaFoundation,2,16,76,2020-12-16T22:46:53.000Z
1339245471601201161,2293315159,"Snowy days like today make us excited for the future Obama Presidential Center’s Great Lawn—a perfect place for sledding in the winter. 

Have you been following our plans? Find out more at: https://t.co/jIFGK7T59P https://t.co/R3qsLdcSNS",,387,ObamaFoundation,4,11,69,2020-12-16T16:26:17.000Z
